======================================== [1] 2025-12-03 14:49:22
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   9                  9
 34                  32                 32
 19                   3                  3
 15                  42                 42
 12                  39                 39
 44                  15                 15
 28                  27                 27
 25                  33                 33
 22                  56                 56
  9                  30                 30
 43                  14                 14
 37                  47                 47
 31                  22                 22
 27                   5                  5
 16                  33                 33
 13                  20                 20
 23                  52                 52
 42                  30                 30
 35                   1                  1
  6                   0                  0
  4                   0                  0
 33                  27                 27
 17                   8                  8
  1                   0                  0
 30                  49                 49
 14                  22                 22
 11                   8                  8
 40                  19                 19
  8                   0                  0
 20                  49                 49
  7                   0                  0
 36                  46                 46
  5                   0                  0
  2                   0                  0
 26                  43                 43
 29                  33                 33
  0                   0                  0
 32                  10                 10
  3                   0                  0
 38                  12                 12
 39                  19                 19
 10                  35                 35
 18                   4                  4
 21                  17                 17
 24                  31                 31

======================================== [11] 2025-12-03 14:50:31
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  12                 12
 34                  26                 26
 19                  23                 23
 15                  16                 16
 12                  35                 35
 44                  40                 40
 28                  48                 48
 25                  44                 44
 22                  49                 49
  9                  16                 16
 43                   5                  5
 37                  26                 26
 31                  20                 20
 27                  20                 20
 16                  15                 15
 13                   6                  6
 23                  69                 69
 42                  20                 20
 35                   7                  7
  6                   0                  0
  4                   0                  0
 33                  32                 32
 17                  27                 27
  1                   0                  0
 30                   4                  4
 14                  31                 31
 11                  29                 29
 40                  23                 23
  8                   0                  0
 20                  24                 24
  7                   0                  0
 36                  47                 47
  5                   0                  0
  2                   0                  0
 26                  28                 28
 29                  28                 28
  0                   0                  0
 32                  26                 26
  3                   0                  0
 38                  44                 44
 39                  13                 13
 10                  29                 29
 18                   0                  0
 21                  15                 15
 24                  29                 29

======================================== [12] 2025-12-03 14:50:38
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  16                 16
 34                  19                 19
 19                  46                 46
 15                  32                 32
 12                  31                 31
 44                  34                 34
 28                  26                 26
 25                   3                  3
 22                  17                 17
  9                  26                 26
 43                  18                 18
 37                   6                  6
 31                  26                 26
 27                   2                  2
 16                  10                 10
 13                   9                  9
 23                  21                 21
 42                  21                 21
 35                  37                 37
  6                   0                  0
  4                   0                  0
 33                   8                  8
 17                  34                 34
  1                   0                  0
 30                  34                 34
 14                  29                 29
 11                  18                 18
 40                  87                 87
  8                   0                  0
 20                  45                 45
  7                   0                  0
 36                  18                 18
  5                   0                  0
  2                   0                  0
 26                  59                 59
 29                  18                 18
  0                   0                  0
 32                  15                 15
  3                   0                  0
 38                  15                 15
 39                   7                  7
 10                  18                 18
 18                  18                 18
 21                   7                  7
 24                  34                 34

======================================== [13] 2025-12-03 14:50:45
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  33                 33
 34                  49                 49
 19                  33                 33
 15                  28                 28
 12                   5                  5
 44                  11                 11
 28                  37                 37
 25                   5                  5
 22                  45                 45
  9                   8                  8
 43                  15                 15
 37                  26                 26
 31                  26                 26
 27                  11                 11
 16                   8                  8
 13                  13                 13
 23                  30                 30
 42                  15                 15
 35                  14                 14
  6                   0                  0
  4                   0                  0
 33                  25                 25
 17                   8                  8
  1                   0                  0
 30                  34                 34
 14                  58                 58
 11                  28                 28
 40                  31                 31
  8                   0                  0
 20                  16                 16
  7                   0                  0
 36                  10                 10
  5                   0                  0
  2                   0                  0
 26                  13                 13
 29                  17                 17
  0                   0                  0
 32                  30                 30
  3                   0                  0
 38                   7                  7
 39                  51                 51
 10                  19                 19
 18                  14                 14
 21                  26                 26
 24                  22                 22

======================================== [14] 2025-12-03 14:50:51
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  33                 33
 34                   8                  8
 19                  15                 15
 15                  49                 49
 12                   6                  6
 44                  16                 16
 28                  12                 12
 25                  44                 44
 22                  43                 43
  9                  55                 55
 43                  17                 17
 37                  20                 20
 31                  31                 31
 27                   5                  5
 16                  45                 45
 13                  55                 55
 23                  38                 38
 42                  38                 38
 35                  16                 16
  6                   0                  0
  4                   0                  0
 33                  21                 21
 17                  17                 17
  1                   0                  0
 30                  19                 19
 14                  16                 16
 11                   7                  7
 40                  41                 41
  8                   0                  0
 20                  13                 13
  7                   0                  0
 36                  35                 35
  5                   0                  0
  2                   0                  0
 26                   2                  2
 29                  38                 38
  0                   0                  0
 32                  20                 20
  3                   0                  0
 38                  20                 20
 39                  29                 29
 10                  19                 19
 18                  19                 19
 21                  10                 10
 24                  19                 19

======================================== [15] 2025-12-03 14:50:58
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  20                 20
 34                  21                 21
 19                  19                 19
 15                  14                 14
 12                  26                 26
 44                  17                 17
 28                  11                 11
 25                  12                 12
 22                  68                 68
  9                  38                 38
 43                  15                 15
 37                  27                 27
 31                  47                 47
 27                  17                 17
 16                  51                 51
 13                  13                 13
 23                  22                 22
 42                  44                 44
 35                  47                 47
  6                   0                  0
  4                   0                  0
 33                  53                 53
 17                  15                 15
  1                   0                  0
 30                  25                 25
 14                  26                 26
 11                  15                 15
 40                  19                 19
  8                   0                  0
 20                  21                 21
  7                   0                  0
 36                  13                 13
  5                   0                  0
  2                   0                  0
 26                   7                  7
 29                  22                 22
  0                   0                  0
 32                  22                 22
  3                   0                  0
 38                  24                 24
 39                  20                 20
 10                  48                 48
 18                  33                 33
 21                  37                 37
 24                  50                 50

======================================== [16] 2025-12-03 14:51:05
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   8                  8
 34                  34                 34
 19                  14                 14
 15                  21                 21
 12                  46                 46
 44                  31                 31
 28                  57                 57
 25                  31                 31
 22                  81                 81
  9                   3                  3
 43                  44                 44
 37                  20                 20
 31                  54                 54
 27                  22                 22
 16                  21                 21
 13                  14                 14
 23                  36                 36
 42                  28                 28
 35                  21                 21
  6                   0                  0
  4                   0                  0
 33                  43                 43
 17                  21                 21
  1                   0                  0
 30                  16                 16
 14                   7                  7
 11                  56                 56
 40                   2                  2
  8                   0                  0
 20                  14                 14
  7                   0                  0
 36                  19                 19
  5                   0                  0
  2                   0                  0
 26                  12                 12
 29                  21                 21
  0                   0                  0
 32                   7                  7
  3                   0                  0
 38                  39                 39
 39                  13                 13
 10                  30                 30
 18                  16                 16
 21                  31                 31
 24                  11                 11

======================================== [17] 2025-12-03 14:51:12
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  32                 32
 34                  23                 23
 19                  29                 29
 15                  51                 51
 12                  24                 24
 44                  15                 15
 28                   5                  5
 25                  30                 30
 22                  34                 34
  9                  39                 39
 43                  22                 22
 37                   4                  4
 31                  45                 45
 27                  30                 30
 16                  54                 54
 13                  26                 26
 23                   9                  9
 42                  21                 21
 35                  14                 14
  6                   0                  0
  4                   0                  0
 33                  44                 44
 17                  25                 25
  1                   0                  0
 30                  21                 21
 14                  42                 42
 11                  41                 41
 40                  34                 34
  8                   0                  0
 20                  22                 22
  7                   0                  0
 36                  41                 41
  5                   0                  0
  2                   0                  0
 26                  27                 27
 29                  16                 16
  0                   0                  0
 32                  10                 10
  3                   0                  0
 38                  18                 18
 39                  12                 12
 10                  13                 13
 18                   5                  5
 21                  14                 14
 24                  12                 12

======================================== [18] 2025-12-03 14:51:19
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  14                 14
 34                  25                 25
 19                  33                 33
 15                  18                 18
 12                   6                  6
 44                  49                 49
 28                  20                 20
 25                  35                 35
 22                  26                 26
  9                  36                 36
 43                  37                 37
 37                  33                 33
 31                  26                 26
 27                  48                 48
 16                  15                 15
 13                  33                 33
 23                  14                 14
 42                  36                 36
 35                  35                 35
  6                   0                  0
  4                   0                  0
 33                  38                 38
 17                  29                 29
  1                   0                  0
 30                  16                 16
 14                  30                 30
 11                  30                 30
 40                  39                 39
  8                   0                  0
 20                  29                 29
  7                   0                  0
 36                  27                 27
  5                   0                  0
  2                   0                  0
 26                   5                  5
 29                  31                 31
  0                   0                  0
 32                  30                 30
  3                   0                  0
 38                  28                 28
 39                   8                  8
 10                  15                 15
 18                  20                 20
 21                  35                 35
 24                  31                 31

======================================== [19] 2025-12-03 14:51:26
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  35                 35
 34                  33                 33
 19                  33                 33
 15                  28                 28
 12                  27                 27
 44                  56                 56
 28                  25                 25
 25                  25                 25
 22                   9                  9
  9                  10                 10
 43                  22                 22
 37                  29                 29
 31                  22                 22
 27                  28                 28
 16                  13                 13
 13                  62                 62
 23                  64                 64
 42                  22                 22
 35                   5                  5
  6                   0                  0
  4                   0                  0
 33                  36                 36
 17                  42                 42
  1                   0                  0
 30                  31                 31
 14                   9                  9
 11                  13                 13
 40                  50                 50
  8                   0                  0
 20                  16                 16
  7                   0                  0
 36                  45                 45
  5                   0                  0
  2                   0                  0
 26                  41                 41
 29                  42                 42
  0                   0                  0
 32                  20                 20
  3                   0                  0
 38                  27                 27
 39                  33                 33
 10                  18                 18
 18                   6                  6
 21                  33                 33
 24                   7                  7

======================================== [20] 2025-12-03 14:51:33
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  34                 34
 34                  48                 48
 19                  31                 31
 15                  27                 27
 12                  29                 29
 44                  24                 24
 28                  36                 36
 25                  15                 15
 22                  36                 36
  9                  35                 35
 43                  15                 15
 37                  31                 31
 31                  19                 19
 27                  31                 31
 16                  28                 28
 13                  57                 57
 23                  47                 47
 42                  44                 44
 35                  47                 47
  6                   0                  0
  4                   0                  0
 33                  23                 23
 17                   4                  4
  1                   0                  0
 30                  57                 57
 14                   9                  9
 11                  22                 22
 40                  12                 12
  8                   0                  0
 20                  31                 31
  7                   0                  0
 36                  30                 30
  5                   0                  0
  2                   0                  0
 26                   6                  6
 29                  12                 12
  0                   0                  0
 32                  28                 28
  3                   0                  0
 38                  47                 47
 39                   6                  6
 10                  52                 52
 18                  17                 17
 21                  29                 29
 24                  46                 46

======================================== [21] 2025-12-03 14:51:39
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  13                 13
 34                  31                 31
 19                  14                 14
 15                  37                 37
 12                  22                 22
 44                  35                 35
 28                  16                 16
 25                   4                  4
 22                   7                  7
  9                  38                 38
 43                   9                  9
 37                  31                 31
 31                  32                 32
 27                  18                 18
 16                  22                 22
 13                  33                 33
 23                  28                 28
 42                  32                 32
 35                  30                 30
  6                   0                  0
  4                   0                  0
 33                  40                 40
 17                  37                 37
  1                   0                  0
 30                  37                 37
 14                  59                 59
 11                  18                 18
 40                   3                  3
  8                   0                  0
 20                  37                 37
  7                   0                  0
 36                  28                 28
  5                   0                  0
  2                   0                  0
 26                  19                 19
 29                  33                 33
  0                   0                  0
 32                   6                  6
  3                   0                  0
 38                  15                 15
 39                   9                  9
 10                  47                 47
 18                  12                 12
 21                  21                 21
 24                  10                 10

======================================== [22] 2025-12-03 14:51:47
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  33                 33
 34                  15                 15
 19                  38                 38
 15                  29                 29
 12                  31                 31
 44                  19                 19
 28                  23                 23
 25                  33                 33
 22                  14                 14
  9                  29                 29
 43                  16                 16
 37                   8                  8
 31                  25                 25
 27                  23                 23
 16                  32                 32
 13                  47                 47
 23                  15                 15
 42                  24                 24
 35                  18                 18
  6                   0                  0
  4                   0                  0
 33                  26                 26
 17                  34                 34
  1                   0                  0
 30                  35                 35
 14                  12                 12
 11                  34                 34
 40                   8                  8
  8                   0                  0
 20                  12                 12
  7                   0                  0
 36                  14                 14
  5                   0                  0
  2                   0                  0
 26                  62                 62
 29                  40                 40
  0                   0                  0
 32                  20                 20
  3                   0                  0
 38                   8                  8
 39                  23                 23
 10                  14                 14
 18                   8                  8
 21                  18                 18
 24                  18                 18

======================================== [23] 2025-12-03 14:51:53
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  14                 14
 34                  50                 50
 19                  35                 35
 15                  31                 31
 12                  36                 36
 44                  36                 36
 28                   9                  9
 25                  18                 18
 22                  43                 43
  9                  29                 29
 43                  12                 12
 37                  29                 29
 31                  12                 12
 27                  40                 40
 16                  23                 23
 13                  50                 50
 23                   8                  8
 42                  43                 43
 35                  28                 28
  6                   0                  0
  4                   0                  0
 33                  46                 46
 17                  49                 49
  1                   0                  0
 30                  19                 19
 14                  50                 50
 11                  21                 21
 40                  21                 21
  8                   0                  0
 20                  12                 12
  7                   0                  0
 36                  28                 28
  5                   0                  0
  2                   0                  0
 26                  31                 31
 29                  32                 32
  0                   0                  0
 32                   6                  6
  3                   0                  0
 38                  25                 25
 39                  16                 16
 10                  14                 14
 18                  23                 23
 21                  16                 16
 24                  19                 19

======================================== [24] 2025-12-03 14:52:00
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  23                 23
 34                  37                 37
 19                  29                 29
 15                   8                  8
 12                   9                  9
 44                  22                 22
 28                  34                 34
 25                  14                 14
 22                  23                 23
  9                  29                 29
 43                  43                 43
 37                  67                 67
 31                  66                 66
 27                  27                 27
 16                  17                 17
 13                  24                 24
 23                  24                 24
 42                  31                 31
 35                  28                 28
  6                   0                  0
  4                   0                  0
 33                  48                 48
 17                  13                 13
  1                   0                  0
 30                  33                 33
 14                  26                 26
 11                  12                 12
 40                  32                 32
  8                   0                  0
 20                  12                 12
  7                   0                  0
 36                  42                 42
  5                   0                  0
  2                   0                  0
 26                  14                 14
 29                  35                 35
  0                   0                  0
 32                  37                 37
  3                   0                  0
 38                  27                 27
 39                  17                 17
 10                  53                 53
 18                  23                 23
 21                  24                 24
 24                  22                 22

======================================== [25] 2025-12-03 14:52:07
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   8                  8
 34                  41                 41
 19                  31                 31
 15                  50                 50
 12                  39                 39
 44                  38                 38
 28                  43                 43
 25                  16                 16
 22                  13                 13
  9                  25                 25
 43                  37                 37
 37                  19                 19
 31                  39                 39
 27                  26                 26
 16                  34                 34
 13                  32                 32
 23                  18                 18
 42                  59                 59
 35                  23                 23
  6                   0                  0
  4                   0                  0
 33                  21                 21
 17                  25                 25
  1                   0                  0
 30                  31                 31
 14                  18                 18
 11                   8                  8
 40                  10                 10
  8                   0                  0
 20                  17                 17
  7                   0                  0
 36                  10                 10
  5                   0                  0
  2                   0                  0
 26                  10                 10
 29                  35                 35
  0                   0                  0
 32                  19                 19
  3                   0                  0
 38                  15                 15
 39                   7                  7
 10                  15                 15
 18                  33                 33
 21                  28                 28
 24                  30                 30

======================================== [26] 2025-12-03 14:52:14
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  24                 24
 34                  48                 48
 19                  28                 28
 15                  15                 15
 12                   3                  3
 44                  25                 25
 28                  28                 28
 25                  17                 17
 22                  62                 62
  9                  28                 28
 43                  16                 16
 37                  38                 38
 31                  38                 38
 27                  25                 25
 16                  34                 34
 13                  16                 16
 23                  24                 24
 42                   8                  8
 35                  23                 23
  6                   0                  0
  4                   0                  0
 33                  42                 42
 17                  14                 14
  1                   0                  0
 30                  20                 20
 14                  32                 32
 11                  30                 30
 40                  36                 36
  8                   0                  0
 20                  42                 42
  7                   0                  0
 36                  19                 19
  5                   0                  0
  2                   0                  0
 26                  22                 22
 29                  30                 30
  0                   0                  0
 32                  34                 34
  3                   0                  0
 38                   7                  7
 39                  47                 47
 10                  35                 35
 18                  21                 21
 21                  15                 15
 24                  12                 12

======================================== [27] 2025-12-03 14:52:21
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  29                 29
 34                   8                  8
 19                  32                 32
 15                  24                 24
 12                  35                 35
 44                  23                 23
 28                   7                  7
 25                  21                 21
 22                  31                 31
  9                  11                 11
 43                  43                 43
 37                  36                 36
 31                  21                 21
 27                   9                  9
 16                  30                 30
 13                  13                 13
 23                  26                 26
 42                  11                 11
 35                  38                 38
  6                   0                  0
  4                   0                  0
 33                  19                 19
 17                  18                 18
  1                   0                  0
 30                  15                 15
 14                  37                 37
 11                  28                 28
 40                  27                 27
  8                   0                  0
 20                  57                 57
  7                   0                  0
 36                  11                 11
  5                   0                  0
  2                   0                  0
 26                  39                 39
 29                  54                 54
  0                   0                  0
 32                  19                 19
  3                   0                  0
 38                  43                 43
 39                  19                 19
 10                  15                 15
 18                  44                 44
 21                  13                 13
 24                  46                 46

======================================== [28] 2025-12-03 14:52:28
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  25                 25
 34                   5                  5
 19                  34                 34
 15                  18                 18
 12                   6                  6
 44                  25                 25
 28                  21                 21
 25                  14                 14
 22                  17                 17
  9                  21                 21
 43                  60                 60
 37                  34                 34
 31                  49                 49
 27                  21                 21
 16                  15                 15
 13                  49                 49
 23                  17                 17
 42                  26                 26
 35                  33                 33
  6                   0                  0
  4                   0                  0
 33                   7                  7
 17                  10                 10
  1                   0                  0
 30                  30                 30
 14                  40                 40
 11                  24                 24
 40                  13                 13
  8                   0                  0
 20                  26                 26
  7                   0                  0
 36                  26                 26
  5                   0                  0
  2                   0                  0
 26                  39                 39
 29                  47                 47
  0                   0                  0
 32                   5                  5
  3                   0                  0
 38                  35                 35
 39                  51                 51
 10                  54                 54
 18                  44                 44
 21                  17                 17
 24                  38                 38

======================================== [29] 2025-12-03 14:52:34
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                   6                  6
 34                  29                 29
 19                  20                 20
 15                  11                 11
 12                   5                  5
 44                  15                 15
 28                  14                 14
 25                  35                 35
 22                  21                 21
  9                  17                 17
 43                  36                 36
 37                  62                 62
 31                  29                 29
 27                  37                 37
 16                   7                  7
 13                  16                 16
 23                  45                 45
 42                  19                 19
 35                  46                 46
  6                   0                  0
  4                   0                  0
 33                  23                 23
 17                  15                 15
  1                   0                  0
 30                  26                 26
 14                  23                 23
 11                  28                 28
 40                  29                 29
  8                   0                  0
 20                  32                 32
  7                   0                  0
 36                   9                  9
  5                   0                  0
  2                   0                  0
 26                   8                  8
 29                  43                 43
  0                   0                  0
 32                  36                 36
  3                   0                  0
 38                  18                 18
 39                  21                 21
 10                  30                 30
 18                  28                 28
 21                  51                 51
 24                   9                  9

======================================== [30] 2025-12-03 14:52:41
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  28                 28
 34                  21                 21
 19                  19                 19
 15                  29                 29
 12                  36                 36
 44                  28                 28
 28                  35                 35
 25                   8                  8
 22                  25                 25
  9                  27                 27
 43                  53                 53
 37                  42                 42
 31                  19                 19
 27                  29                 29
 16                  26                 26
 13                  17                 17
 23                  13                 13
 42                   6                  6
 35                  14                 14
  6                   0                  0
  4                   0                  0
 33                  36                 36
 17                  17                 17
  1                   0                  0
 30                  31                 31
 14                  18                 18
 11                  67                 67
 40                  25                 25
  8                   0                  0
 20                  28                 28
  7                   0                  0
 36                  72                 72
  5                   0                  0
  2                   0                  0
 26                  29                 29
 29                  26                 26
  0                   0                  0
 32                  30                 30
  3                   0                  0
 38                  43                 43
 39                  24                 24
 10                  25                 25
 18                  11                 11
 21                  20                 20
 24                  10                 10

======================================== [31] 2025-12-03 14:52:48
=== OSD Performance ===
osd  commit_latency(ms)  apply_latency(ms)
 41                  11                 11
 34                  24                 24
 19                  24                 24
 15                   9                  9
 12                  18                 18
 44                  45                 45
